censuscode,s_nl,m_nl,s_bu,m_bu,DISTRICT,ST_NM,closed_shrublands,deciduous_broadleaf_forest,deciduous_needleleaf_forest,evergreen_broadleaf_forest,evergreen_needleleaf_forest,grasslands,mixed_forest,open_shrublands,savannas,woody_savannas,sumVegetation,percentageVegetation,water,urban,percentUrban,totalArea,SOL,SOLperUrbanArea,croplands,percentCroplands,barren_or_sparsely_vegetated,No_HH,ELG_POP,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSL_INT,MSL_ADV,MSW_RUD,MSW_INT,MSW_ADV,EMP_AL,EMP_NAL,EMP_UN,District_HHD_Cluster_MSL,District_HHD_Cluster_MSW,District_HHD_Cluster_CHH,District_HHD_Cluster_FC,District_HHD_Cluster_BF,District_HHD_Cluster_EMP
233,20802.83025,0.005049215,6162.529412,0.001495755,Kaimur (bhabua),Bihar,3393499.063,3.13E+07,0,0,0,1.44E+07,3.87E+07,3.72E+07,614649.8991,8.32E+08,9.57E+08,2.86E-01,0,1.90E+07,5.68E-03,3.35E+09,3.89E+09,2.05E+02,2.37E+09,7.08E-01,0,261040,1382888,81.16661048,0.986111324,17.42416679,35.4640013,58.17175912,6.366531566,23.2109692,68.04171851,7.60973414,75.22582593,24.30209278,10.08969468,86.05139059,3.864442614,15.4410914,6.028326227,61.8894661,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
234,48210.53271,0.010138202,18906.31373,0.003975812,Rohtas,Bihar,2836337.544,1.95E+07,0,0,0,6.67E+07,3.54E+07,8.23E+07,832711.4599,3.81E+08,5.89E+08,1.52E-01,0,9.87E+07,2.55E-02,3.86E+09,7.52E+09,7.62E+01,3.17E+09,8.21E-01,3347543.955,530292,2817835,66.39552926,1.212032616,31.69541498,40.24935526,53.55064983,6.20323897,21.21166112,63.40481659,14.12036897,68.41416993,31.09805126,3.909561336,88.57996953,7.499878746,12.62316637,9.770160425,63.13716027,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
235,61198.52636,0.01519267,12786.47059,0.00317427,Aurangabad,Bihar,1229792.644,2.00E+07,0,0,0,1.84E+07,3.09E+07,2.63E+07,0,6.51E+07,1.62E+08,4.94E-02,0,6.04E+07,1.84E-02,3.28E+09,3.30E+09,5.47E+01,3.05E+09,9.32E-01,0,428660,2283907,74.08245673,1.385231186,24.0016099,38.75276186,54.89192367,6.355293939,22.82403303,65.87056642,10.05381001,82.69294966,17.00660174,5.873682172,90.25515957,3.866731675,15.04470191,8.087851213,60.47698089,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
236,354553.7583,0.058165412,62389.60784,0.010235168,Gaya,Bihar,226370.9844,3.84E+07,0,0,0,5206805.672,2.64E+07,3392395.625,819762.3818,3.93E+08,4.67E+08,9.42E-02,0,5.99E+07,1.21E-02,4.96E+09,7.48E+09,1.25E+02,4.43E+09,8.94E-01,225715.9063,849287,4510404,65.03237127,2.66622355,31.47041236,38.43541053,54.72780521,6.8362968,30.30199921,50.03309882,17.95990378,69.31364733,30.2019507,9.629359333,81.50565722,8.88118928,15.68218723,11.9055854,55.88457265,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
237,11112.36272,0.003642446,4672.894118,0.001531696,Nawada,Bihar,4299346.406,8.08E+07,0,0,0,4070754.906,8.76E+07,2561911.924,1582541.703,3.13E+08,4.94E+08,1.99E-01,452670.5625,3.05E+07,1.23E-02,2.48E+09,1.31E+09,4.31E+01,1.96E+09,7.88E-01,452686.4375,371591,2008033,73.20035496,3.411299251,22.83893178,32.24287806,58.22561472,9.534099319,29.88157356,58.70815009,9.593624711,84.7035601,14.90306008,10.39503513,86.29661698,3.303504121,19.21168626,8.488057716,56.24449399,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
238,16312.73663,0.004355106,5841.717647,0.001559597,Jamui,Bihar,4746778.141,7.70E+07,0,451905.2813,0,5.64E+07,1.02E+08,7.44E+07,1584416.221,3.80E+08,6.96E+08,2.29E-01,0,4.03E+07,1.32E-02,3.05E+09,6.58E+08,1.63E+01,2.31E+09,7.58E-01,451913.2813,331959,1557836,82.63839661,2.62757208,14.2828045,30.00410834,61.97170825,8.024361141,52.620495,39.56314575,6.463905784,85.12387072,14.53312969,41.06884043,54.32098542,4.602916324,19.17538175,11.61457304,50.27794967,1. Under-Developed,1. Under-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,2. High AL
239,11003.74727,0.009595126,4397.372549,0.003834452,Jehanabad,Bihar,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,1.35E+07,1.45E-02,9.30E+08,1.19E+09,8.81E+01,9.17E+08,9.85E-01,0,203560,1041090,68.04376597,1.991660935,29.45484427,34.90797897,56.50112891,8.589476321,17.51440755,66.93175526,13.03882688,77.79486245,21.73753537,5.458172038,90.46435989,4.065084005,17.90767369,8.974056037,61.35358134,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
24,19207.79016,0.002553392,7904.435294,0.001050778,Kangra,Himachal Pradesh,4.33E+07,2112660.109,843772.375,1054680.016,3.01E+07,7.85E+08,2.15E+09,2.79E+07,6297483.737,7.84E+08,3.83E+09,6.69E-01,1.66E+08,3377903.125,5.91E-04,5.72E+09,2.56E+10,7.58E+03,1.40E+09,2.44E-01,3.25E+08,365077,1444485,33.26471676,8.395067068,58.19773637,73.88139242,24.65806118,1.460524218,50.70932954,1.908848818,47.16994442,1.706525747,98.17752474,4.839325403,5.247586673,89.91285948,5.629272717,18.40095259,50.62558628,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,1. High Unemployement
240,2905.669043,0.003543365,1837.262745,0.00224048,Arwal,Bihar,450518.3125,0,0,0,0,3569774.645,450575.1563,1.77E+07,0,676097.9375,2.29E+07,3.44E-02,0,1.89E+07,2.85E-02,6.65E+08,2.10E+08,1.11E+01,6.23E+08,9.37E-01,10594.88088,126675,615657,75.25198816,2.170045392,21.95086165,31.88242589,60.59798776,7.51690152,12.50295165,81.03442352,4.927351885,93.97651233,5.842854549,3.417485692,95.16780186,1.427041642,21.90018143,6.011789032,59.28219772,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement
241,5701.711098,0.001061765,3526,0.000656607,North,Sikkim,440538.0938,1542681.641,441797.7813,4859897.594,3.38E+08,2.03E+09,9.38E+08,2.60E+07,2380830.62,3.42E+07,3.38E+09,8.01E-01,9222463.557,0,0.00E+00,4.22E+09,7.23E+08,1.71E-01,1102839.953,2.62E-04,8.30E+08,9927,43091,20.56718042,10.65259394,68.70812934,56.40516772,40.27474564,3.321093986,57.93381686,7.815936335,32.02436789,9.612843759,89.53692959,25.98032638,0.020288103,74.00150096,13.52486598,30.18263675,41.73725372,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,3. Developed,3. High Non-AL
245,3104.374978,0.001045632,2571,0.000865978,Tawang,Arunanchal Pradesh,3358006.455,1.40E+07,661074.3281,9272924.203,4.57E+08,8.45E+08,8.58E+08,1.18E+07,3308781.453,4.67E+07,2.25E+09,9.74E-01,5873329.322,0,0.00E+00,2.31E+09,1.64E+08,7.11E-02,7285804.391,3.16E-03,4.62E+07,11664,54151,21.98052984,19.16670953,54.16532922,55.65698731,41.13515089,3.235065158,49.70338649,2.32085048,47.41240569,5.827563443,93.34803669,16.96865569,0.061934156,82.97247942,11.8003361,47.54482835,32.53494857,3. Developed,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL
246,46266.59479,0.006998827,19719.1451,0.002982949,West Kameng,Arunanchal Pradesh,6693996.346,6774708.376,0,1.09E+09,7.31E+08,2.60E+08,2.92E+09,2201827.237,3321579.796,1.53E+08,5.18E+09,9.91E-01,27667.30784,664932.4688,1.27E-04,5.22E+09,8.81E+08,1.33E+03,2.09E+07,4.00E-03,2.42E+07,22204,86263,42.22714826,6.802184291,50.58205729,49.00864709,48.44722573,2.541294361,44.26029544,1.991186273,53.41534859,6.962272564,88.47468024,11.21395694,0.486601513,88.29776166,14.54273559,32.60957769,43.15755306,3. Developed,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL
247,3268.92641,0.000433234,1737.647059,0.000230292,East Kameng,Arunanchal Pradesh,1131824.027,1104908.234,625988.6869,2.24E+09,8.86E+08,9.75E+07,2.44E+09,2081515.57,1953328.553,5.78E+07,5.72E+09,9.71E-01,4380715.63,0,0.00E+00,5.89E+09,9.44E+07,1.60E-02,1.36E+07,2.31E-03,1.51E+08,18102,78972,60.84310573,2.569478511,34.12097558,43.88620594,53.4822782,2.630908187,60.54633742,1.439967959,37.71843443,11.50459065,54.35629212,19.30911501,0.322936692,80.40702685,25.84460315,14.73433622,52.77946614,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
248,88198.88918,0.018586743,26424.6902,0.005568652,Papum Pare,Arunanchal Pradesh,221922.1563,6963.622549,0,2.13E+09,2.73E+08,3078694.484,1.14E+09,1152855.344,8027300.444,1.62E+08,3.72E+09,9.83E-01,1323925.828,7536650.156,1.99E-03,3.78E+09,3.55E+09,4.71E+02,5.43E+07,1.44E-02,0,57202,235679,16.9081623,7.490727597,74.74621167,61.8524632,34.50978113,3.684946331,18.97117408,1.931733156,78.24044614,3.671404846,94.27484529,19.25286528,1.872389077,78.82703227,5.353043759,28.35254732,56.86675521,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
249,0,0,0,0,Upper Subansiri,Arunanchal Pradesh,0,2189559.438,874850.2969,1.07E+09,1.66E+09,3.24E+08,3.05E+09,6257633.058,3062901.172,1.59E+07,6.13E+09,9.66E-01,1.48E+07,0,0.00E+00,6.35E+09,1.28E+08,2.01E-02,5937244.328,9.35E-04,1.98E+08,18398,82158,51.49358082,7.662126318,33.72529623,41.32707359,56.45644092,2.216425698,68.74100446,1.419110773,29.51102294,22.50513099,47.59819546,20.80515273,0.256098489,78.93471029,22.4019572,13.04437791,54.56802746,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
25,0,0,0,0,Lahul & Spiti,Himachal Pradesh,0,0,209661.8125,0,1.19E+08,2.45E+09,1.38E+07,2.02E+07,3360367.078,1.72E+07,2.62E+09,1.89E-01,1.49E+07,0,0.00E+00,1.38E+10,6.11E+07,4.42E-03,1.53E+07,1.11E-03,1.12E+10,6610,27569,21.10101362,23.05055976,55.28612708,66.07417549,33.23998487,0.675219365,53.7301059,15.66987897,30.39645991,4.065234493,95.79875946,3.082647504,5.113494705,91.80673222,33.13504298,18.8835286,33.12053393,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
252,1223.813896,0.000142068,962,0.000111675,Upper Siang,Arunanchal Pradesh,2841987.406,870930.25,666968.7583,6.32E+08,8.55E+08,6.01E+08,4.41E+09,3.32E+07,2833638.75,2.50E+07,6.56E+09,9.69E-01,1.98E+07,0,0.00E+00,6.77E+09,0.00E+00,0.00E+00,3497351.203,5.17E-04,1.83E+08,8919,35987,34.96235004,7.529005494,42.81270322,63.58759951,35.74866016,0.662024891,68.28211683,1.28956161,30.28417984,2.180479874,94.12726763,4.315035318,0.008072654,95.67468326,25.10073082,21.21599466,43.38233251,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,2. High AL
253,62355.24582,0.009851559,9885.007843,0.001561741,Changlang,Arunanchal Pradesh,8848904.927,220633.6406,220704.5156,3.23E+09,1.12E+08,8.75E+07,1.20E+09,1.11E+07,1.67E+07,1.96E+08,4.86E+09,9.65E-01,0,0,0.00E+00,5.04E+09,3.53E+09,7.00E-01,1.74E+08,3.46E-02,1530038.473,34147,139184,27.48227956,37.5416757,33.7590945,51.88700618,46.61473043,1.489671128,73.42764518,2.19451782,24.05841509,36.04773479,58.75685126,22.26660322,26.69759569,51.04790172,24.40725946,16.91070813,49.57322681,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
254,5372.362027,0.00211395,2235.196078,0.000879519,Tirap,Arunanchal Pradesh,222129.75,0,0,1.71E+09,1998095.078,889242.9219,2.18E+08,0,1110984.625,9.25E+07,2.03E+09,9.98E-01,0,0,0.00E+00,2.03E+09,3.31E+08,1.63E-01,3911726.597,1.93E-03,0,25244,110093,12.09622088,42.77685391,36.89121375,54.73869434,44.07598637,1.172603391,73.38972033,0.931722389,25.47790762,9.788916178,85.60335129,35.99501268,0.594604659,63.42258755,30.83302299,15.46147348,47.6996721,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
255,12600.22854,0.004037221,5923.627451,0.001897981,Lower Subansiri,Arunanchal Pradesh,4668578.358,524132.5699,662166.6563,1.20E+09,7.44E+07,1651769.132,1.15E+09,68416.22188,692996.3314,3.10E+07,2.47E+09,9.95E-01,220748.7813,0,0.00E+00,2.48E+09,6.14E+08,2.48E-01,1.31E+07,5.28E-03,0,18221,83900,21.82565172,13.92890621,58.51134405,64.03759947,34.6833873,1.278815652,60.30745843,3.318012184,36.01360518,5.559733275,85.68787663,12.13924044,0.783019593,87.07586302,12.55065554,19.22646007,58.70202622,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,1. High Unemployement
256,1811.020679,0.000211288,1310,0.000152835,Kurung Kumey,Arunanchal Pradesh,0,879988.8281,254479.7193,5.62E+08,1.53E+09,3.24E+08,3.89E+09,6540060.612,4391411.703,8968741.74,6.32E+09,9.52E-01,1.80E+07,0,0.00E+00,6.65E+09,0.00E+00,0.00E+00,220099.3281,3.31E-05,3.04E+08,15406,76500,73.74714397,3.201492925,13.20541348,42.20954174,45.01881734,12.76444243,94.26918733,1.465701675,3.834019213,10.63858237,30.90336882,56.57304297,0.665623783,42.75964559,25.34379085,6.958169935,49.55816993,2. Moderately-Developed,1. Under-Developed,3. Developed,1. Under-Developed,1. Under-Developed,2. High AL
26,7913.756908,0.001093813,2715.572549,0.000375337,Kullu,Himachal Pradesh,5913783.681,5284225.656,1063925.964,3809100.469,1.40E+08,1.73E+09,1.72E+09,4.04E+07,4202297.115,2.70E+08,3.92E+09,7.12E-01,2322482.422,1479850.375,2.69E-04,5.51E+09,7.20E+09,4.87E+03,2.82E+08,5.12E-02,1.30E+09,105256,424832,38.58351733,7.336578437,53.8955746,73.71155469,25.11405051,1.181802463,48.84723721,4.579137531,45.90350669,3.934312533,95.91811108,5.716114046,2.02324048,92.25317512,33.13827584,16.12849315,32.67574006,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,2. High AL
260,0,0,0,0,Anjaw,Arunanchal Pradesh,6408699.7,2556099.576,2200342.219,2.73E+08,6.54E+08,1.42E+09,3.93E+09,6.14E+07,6911671.705,8.13E+07,6.44E+09,9.89E-01,1.40E+07,1316339.047,2.02E-04,6.51E+09,0,0.00E+00,4226254.371,6.49E-04,5.44E+07,4793,18568,67.08852493,12.59801794,19.41439599,40.00133528,54.82357605,5.171604423,83.2511788,1.366305028,14.77911538,18.89434592,74.34925934,11.85998331,0,88.13970373,29.76626454,22.49569151,41.07604481,3. Developed,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,2. High AL
261,5750.84221,0.002500295,1853.4,0.000805803,Mon,Nagaland,222413.9063,2670953.172,0,1.42E+09,0,445256.2344,1.07E+08,0,6005058.819,2.93E+08,1.83E+09,9.95E-01,0,0,0.00E+00,1.84E+09,4.31E+08,2.34E-01,9069957.568,4.93E-03,0,48134,239152,29.53572527,39.9758092,28.22614368,37.52430922,60.01025263,2.460140441,93.50501517,1.600012465,4.641517431,51.39736984,43.50030747,49.1042444,0.321645822,50.57465409,37.57861109,9.754883923,32.82849401,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
263,4433.230306,0.002833525,2491,0.001592137,Zunheboto,Nagaland,0,643004.7088,0,7.31E+08,0,671018.2344,3.84E+08,0,447196.9375,1.41E+08,1.26E+09,9.98E-01,0,0,0.00E+00,1.26E+09,3.82E+08,3.03E-01,2551704.703,2.03E-03,0,32656,144720,20.96289809,40.44692859,37.82330047,56.11531418,42.55844561,1.32644537,90.69728074,2.227703944,6.874941818,3.404740323,95.97265434,39.80478932,0.293217173,59.89179324,22.84825871,16.2762576,38.66708126,3. Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
265,221400.3703,0.220245117,43656.12157,0.043428327,Dimapur,Nagaland,580797.5704,321667.5548,0,2.00E+08,0,3684089.022,6.73E+07,1119863.828,2462679.289,4.00E+08,6.75E+08,8.33E-01,0,5540421.176,6.83E-03,8.11E+08,5.90E+09,1.06E+03,1.30E+08,1.61E-01,0,120705,500947,4.729059277,17.34159645,77.15603165,59.39077172,38.23877221,2.37590075,35.02493269,2.938507933,61.29857172,4.779016611,94.7549157,51.38542811,34.46312249,14.14547865,5.316131247,31.72311642,54.91698723,3. Developed,1. Under-Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL
266,1596.729175,0.000628723,1030,0.00040557,Phek,Nagaland,0,1075667.576,0,5.91E+08,449407.2188,1796698.672,1.34E+09,0,449028.5156,1.12E+08,2.05E+09,9.98E-01,0,0,0.00E+00,2.05E+09,2.98E+08,1.45E-01,3869459.704,1.89E-03,0,41696,156799,20.31797535,32.65152053,46.43928914,47.41026238,50.65288277,1.941454816,90.90636272,0.731345932,8.091442824,2.705060437,95.94582454,17.3890589,0.372704816,82.23832502,30.1583556,15.59066065,42.72348676,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
267,2081.998951,0.000678117,1247,0.000406154,Tuensang,Nagaland,0,1815216.354,0,1.30E+09,2907377.016,6929408.547,9.42E+08,0,2232567.484,1.92E+08,2.45E+09,9.93E-01,0,0,0.00E+00,2.47E+09,2.54E+08,1.03E-01,1.65E+07,6.67E-03,0,43702,191851,37.43704865,24.5131939,37.25440026,42.19796119,54.44443733,3.376827147,95.06823944,1.464827697,3.326953,22.91467896,71.03833921,29.91835614,0.041499245,70.03725916,31.64539148,11.61057279,41.85748315,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
268,76.50203498,0.000108674,56.21960784,7.99E-05,Longleng,Nagaland,0,445776.9219,0,4.74E+08,0,0,2.72E+07,0,841956.542,5.99E+07,5.62E+08,9.96E-01,0,0,0.00E+00,5.64E+08,1.18E+08,2.08E-01,2278210.616,4.04E-03,0,13675,47761,29.00207678,37.61597806,32.76520658,31.4415064,65.7846947,2.756797075,95.46694698,1.103956124,2.849009141,38.08135283,59.24266179,90.52136746,0.100489945,9.34525777,36.39371035,11.41517137,29.95330919,2. Moderately-Developed,1. Under-Developed,3. Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
269,536.1853685,0.000376475,323,0.00022679,Kiphire,Nagaland,409812.821,447608.1406,0,3.89E+08,1446361.413,5862195.321,6.49E+08,0,447908.5938,9.59E+07,1.14E+09,9.94E-01,0,0,0.00E+00,1.15E+09,1.70E+08,1.48E-01,7147698.057,6.22E-03,0,17880,72856,41.63526846,22.63295302,32.96600671,50.74794743,48.43125839,0.821666667,97.20308166,1.252544743,1.359110738,8.805810962,87.56594519,23.8783557,0,76.11689597,27.38003733,12.95706599,49.74195674,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
27,24275.03507,0.004688788,8631.305882,0.00166716,Mandi,Himachal Pradesh,2.90E+07,212214.5469,1479904.661,2121179.391,1.20E+08,2.56E+08,1.85E+09,2533924.227,5562063.921,9.95E+08,3.26E+09,8.24E-01,0,1060147.219,2.68E-04,3.95E+09,1.50E+10,1.41E+04,6.97E+08,1.76E-01,0,234535,944639,16.73770311,10.65353146,72.48639393,71.89165114,26.5817345,1.527377577,66.22206792,2.752057902,30.84533694,2.133799646,97.63106828,3.831138636,0.794090434,95.37938687,16.26092084,16.00939618,36.9655498,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,2. High AL
271,3093.304101,0.001436083,1602,0.000743737,Peren,Nagaland,448689.8125,449636.4531,0,1.33E+09,448921.25,0,1.44E+08,0,897899.8438,2.56E+08,1.73E+09,9.96E-01,0,0,0.00E+00,1.74E+09,9.73E+08,5.58E-01,7731701.696,4.44E-03,0,21335,91316,18.84362315,39.28661823,39.62719006,43.44964143,55.29953129,1.254900398,94.20907429,0.82940239,4.843098195,20.73367237,78.50837591,60.32866182,0.40498711,39.27586126,31.01318498,13.49818214,22.78899645,3. Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
273,14669.77279,0.002842375,8477.403922,0.001642559,Tamenglong,Manipur,0,2030710.844,0,3.79E+09,225067.8906,903103.9063,2.09E+08,0,4967205.178,1.79E+08,4.18E+09,9.98E-01,0,0,0.00E+00,4.19E+09,7.53E+08,1.80E-01,8409888.995,2.01E-03,0,28441,137753,25.99126613,43.69696213,28.1366478,34.55611969,56.68189937,8.762849408,89.94955522,1.891093843,8.124584227,38.34062445,59.57663936,62.50557294,0.319109736,37.17451566,32.76952226,11.7826835,43.43644059,2. Moderately-Developed,1. Under-Developed,3. Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
274,16194.37895,0.00288864,8035.278431,0.001433277,Churachandpur,Manipur,776303.0398,2140338.786,0,4.07E+09,680745.0938,4988730.672,2.92E+08,680305.5,2340797.894,1.59E+08,4.53E+09,9.90E-01,2269142.469,907000.6094,1.98E-04,4.58E+09,9.76E+08,1.08E+03,4.23E+07,9.25E-03,0,52174,251799,14.92160463,34.43853835,47.75500249,44.29675126,53.3994825,2.302986162,61.21365431,7.059640817,31.61294323,27.29338943,71.03625561,63.88150228,5.085901023,31.0290547,22.46236085,15.12079079,48.69201228,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
277,368.9799454,0.00099975,238.4039216,0.000645955,Imphal West,Manipur,0,0,0,2.52E+08,0,0,2096142.12,0,1607069.236,3.08E+07,2.86E+08,9.53E-01,0,0,0.00E+00,3.00E+08,2.87E+08,9.55E-01,1.41E+07,4.69E-02,0,310060,1268809,3.884611688,18.71926885,72.19368929,63.04752919,32.81679449,4.134192092,25.57288202,4.129137586,69.12065181,9.068595756,84.94833097,29.02206444,4.736295556,66.29481423,3.882144594,32.06337597,54.67465946,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
279,127.4085543,2.32E-05,85,1.55E-05,Ukhrul,Manipur,225570.875,723105.1582,0,2.79E+09,0,3511568.003,1.42E+09,0,901886.25,2.23E+08,4.44E+09,9.97E-01,0,0,0.00E+00,4.46E+09,1.80E+08,4.03E-02,1.27E+07,2.85E-03,0,40920,183409,15.35184262,44.35941593,38.69564027,28.3143695,66.77168133,4.887434018,90.07804985,1.984931574,7.758995601,41.4180303,45.84263441,47.64360948,1.431622678,50.91830645,27.04011254,14.28992034,46.06807736,2. Moderately-Developed,1. Under-Developed,3. Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
28,1639.218215,0.001114226,712.7333333,0.000484466,Hamirpur,Himachal Pradesh,4511209.02,304322.6373,0,0,0,3889939.955,5.24E+08,495772.6922,849268.3281,1.89E+08,7.23E+08,6.44E-01,0,1272392.156,1.13E-03,1.12E+09,8.34E+09,6.55E+03,3.99E+08,3.55E-01,0,112906,434685,10.44409775,11.512839,77.99989283,78.03179636,21.01735692,0.955106903,61.17693037,1.976113758,36.67745115,0.814562556,99.11423928,4.29192337,5.330178201,90.37186952,13.26316758,17.73491149,41.84938519,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,2. High AL
280,1354.660291,0.000347641,522.1058824,0.000133986,Chandel,Manipur,629919.1846,2001285.374,0,2.63E+09,0,2282240.211,2.87E+08,0,676632.1024,2.32E+08,3.16E+09,9.92E-01,0,0,0.00E+00,3.18E+09,3.46E+08,1.09E-01,2.45E+07,7.70E-03,0,31655,139907,18.83059232,48.175571,29.81895435,38.73904281,55.03510662,6.225420945,73.47671774,20.3784647,5.822024957,26.44191123,68.70078029,72.92209446,7.754244195,19.3341052,25.08452043,16.70180906,41.23453437,2. Moderately-Developed,1. Under-Developed,3. Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
